,SPY,DIA,QQQ,IWM,^FCHI,^GDAXI,^FTSE,^N225,^STOXX50E,^HSI,VNQ,SCHH,IYR,GLD,SLV,USO,UNG,DBA,PALL,CPER,BTC-USD,ETH-USD,TLT,IEF,SHY
2024-12-31,579.3435820207299,418.9564069092436,508.3393140727987,218.43179794920695,7287.14013671875,19866.38671875,8096.7001953125,39738.125,4861.900146484375,20003.359375,85.71358004462424,20.452127452881093,90.81273058644665,241.0500030517578,26.219999313354492,74.97000122070312,16.600000381469727,26.309999465942383,83.05999755859375,25.100000381469727,91914.03125,3311.41259765625,84.16655168545924,89.49626469922619,79.35584525658999
2025-01-01,577.4005871821378,417.746089349109,506.0728783210251,218.1589583461433,7286.219970703125,19850.103515625,8128.650146484375,39611.7890625,4861.64013671875,19773.169921875,85.58250535181793,20.422699293011256,90.68470199361107,242.56500244140625,26.460000038146973,75.90499877929688,16.730000495910645,26.324999809265137,83.19999694824219,25.110000610351562,92788.125,3310.255859375,84.1424371740678,89.46235965088559,79.35100690159604
2025-01-02,575.4575923435457,416.53577178897444,503.80644256925154,217.88611874307963,7285.2998046875,19833.8203125,8160.60009765625,39485.453125,4861.380126953125,19542.98046875,85.45143065901162,20.39327113314142,90.5566734007755,244.0800018310547,26.700000762939453,76.83999633789062,16.860000610351562,26.34000015258789,83.33999633789062,25.1200008392334,94201.5703125,3348.35205078125,84.11832266267636,89.42845460254497,79.34616854660207
2025-01-03,581.3360954279694,419.1144655230592,510.60083647061316,219.6522219115409,7270.56982421875,19868.140625,8219.7001953125,39359.1171875,4861.1201171875,19634.0703125,85.6553255236247,20.4325073425533,90.77333490988826,243.36000061035156,26.90999984741211,77.26000213623047,15.460000038146973,26.290000915527344,84.33000183105469,25.350000381469727,96034.6171875,3421.83154296875,84.08937937142663,89.43814652232295,79.35585524481046
2025-01-06,588.4438157230102,420.9719387007639,520.0650507509039,222.3906611244224,7304.47021484375,19921.119140625,8197.5,39232.78125,4893.18994140625,19627.83984375,85.59707229225546,20.39327049255371,90.74379877136347,242.0500030517578,27.06999969482422,77.05999755859375,16.5,26.389999389648438,84.1500015258789,25.84000015258789,97926.1484375,3611.21435546875,83.59747114138663,89.18625128049503,79.35584525658999
2025-01-07,581.6830616942256,418.77860919748633,511.34797203831766,219.6522275142277,7417.419921875,20152.69921875,8190.5,39584.359375,4969.2998046875,19252.609375,84.6941023814564,20.206896178984195,89.85743472491397,243.80999755859375,27.309999465942383,77.69999694824219,15.920000076293945,26.43000030517578,84.30999755859375,26.100000381469727,96132.875,3358.08984375,82.74867284360712,88.88593462828133,79.31712343883855
2025-01-08,580.1167322282579,418.18577400956525,508.6481238764345,217.30070513258738,7396.68017578125,20242.560546875,8189.5,39705.80859375,4966.43994140625,19111.5390625,84.09212713945466,20.05975944066765,89.20743714394126,244.50999450683594,27.149999618530273,77.05999755859375,16.479999542236328,26.0,83.79000091552734,26.440000534057617,92525.84375,3209.214599609375,82.31461472661397,88.82781498046572,79.36552456479426
2025-01-09,576.8206370291223,415.98250801778914,505.3356636240936,215.4651524496998,7413.14990234375,20245.9609375,8243.2001953125,39385.05078125,4967.6201171875,19227.73046875,83.5435524702159,19.93714442980648,88.65592492249861,246.02999877929688,27.34999942779541,78.21500015258789,17.239999771118164,26.135000228881836,85.04500198364258,26.635000228881836,91220.84375,3159.384033203125,82.22780666043013,88.6049900573039,79.3074227743405
2025-01-10,573.5245418299866,413.77924202601304,502.02320337175274,213.6295997668122,7417.58984375,20187.970703125,8247.599609375,39166.05078125,4970.7900390625,19036.640625,82.99497780097713,19.814529418945312,88.10441270105596,247.5500030517578,27.549999237060547,79.37000274658203,18.0,26.270000457763672,86.30000305175781,26.829999923706055,92250.09375,3196.1103515625,82.1409985942463,88.38216513414206,79.24932098388672
2025-01-13,570.352331124668,413.4927402936155,497.81905506714537,212.30004376862348,7353.0498046875,20025.279296875,8192.2998046875,38735.98046875,4916.8701171875,18671.490234375,82.80078730303224,19.76548298775642,87.83850336353782,245.14999389648438,26.8700008392334,81.37000274658203,17.860000610351562,26.450000762939453,84.87999725341797,26.8700008392334,89260.1015625,2920.5927734375,82.02523948093054,88.23684863218757,79.22995261144054
2025-01-14,573.3262632797856,416.4962530083312,499.7019793212129,215.52468424962785,7423.490234375,20234.259765625,8193.5,38305.91015625,4974.02978515625,18901.560546875,84.22806302426442,20.108804461351102,89.33547663746958,245.52000427246094,27.010000228881836,81.20999908447266,17.719999313354492,26.6299991607666,85.23999786376953,27.079999923706055,94322.15625,3126.805908203125,81.8805668543189,88.23684666110604,79.27836872265604
2025-01-15,584.082061353333,425.33894461451996,509.5347694909147,221.2595663531568,7415.52001953125,20290.619140625,8199.599609375,38316.01171875,4975.39013671875,19149.939453125,85.2863657674682,20.29517936706543,90.42865536419113,247.00999450683594,27.469999313354492,82.27999877929688,18.420000076293945,26.670000076293945,86.68000030517578,27.329999923706055,96501.640625,3186.139892578125,83.3370421373539,89.10876066422937,79.42364768075419
2025-01-16,585.7969999803885,425.59586380909127,511.01919663194894,220.9718541351632,7567.669921875,20580.08984375,8301.099609375,38426.19921875,5065.22998046875,19345.189453125,85.2572391582066,20.295181445324353,90.42864490458598,250.27000427246094,27.8799991607666,81.98999786376953,18.68000030517578,26.329999923706055,85.94000244140625,27.559999465942383,97364.4453125,3265.67578125,83.22127884107061,89.07969178265064,79.41397364987361
2025-01-17,590.4363626944013,428.9283603321178,511.1786021287471,222.91653558469528,7667.85009765625,20716.380859375,8391.7998046875,38055.6796875,5118.31005859375,19423.69921875,87.04375457763672,20.707164860880667,92.40819230455807,249.14999389648438,27.440000534057617,82.2300033569336,18.280000686645508,26.540000915527344,86.3499984741211,27.25,99948.90625,3307.31103515625,83.95434571944371,89.47689227105802,79.48174549261951
2025-01-20,591.9530552250501,430.0847973766491,514.6405193407174,224.06748372034733,7707.2900390625,20880.5703125,8501.7998046875,38671.76953125,5142.60009765625,19786.73046875,87.22337604182779,20.751305955989707,92.63963265824316,250.48999786376953,27.645000457763672,81.34000015258789,17.93000030517578,26.670000076293945,86.24499893188477,27.100000381469727,99471.359375,3147.52294921875,84.23888730847419,89.59798798444118,79.47690978429468
