,SPY,DIA,QQQ,IWM,^FCHI,^GDAXI,^FTSE,^N225,^STOXX50E,^HSI,VNQ,SCHH,IYR,GLD,SLV,USO,UNG,DBA,PALL,CPER,BTC-USD,ETH-USD,TLT,IEF,SHY
2022-01-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-01-04,0.9996652031537432,1.0059889152267505,0.9870295038809551,0.9984908604129067,1.0138820679463525,1.008231827073662,1.0,1.0,1.008264492620075,1.0006483353741715,0.9987836259323818,0.9992355116597293,0.9980910313511165,1.0073665150577769,1.0066099805302753,1.0138609939112342,0.9741581154619503,1.0066089667620295,1.0282288946294704,1.0111276392654613,0.9879344449864873,1.0086873079315157,0.9958417699167889,0.9994734760953414,1.0005856533252617
2022-01-05,0.9804693310399435,0.9956516619476509,0.9567068596287832,0.9646724400652742,1.0220514128163118,1.0156684198476242,1.0015588800733866,1.0010364928122724,1.0139271900894171,0.9842103567170432,0.9701996809016665,0.9705657742860183,0.9685058130402004,1.0043366941103686,0.9915014021443713,1.0109428862681757,1.002349235074064,1.0010168049098516,1.0274611341534372,0.9903561450162308,0.9378125189708001,0.9439053253362485,0.9904367960813033,0.995260383276044,0.9992980367851546
2022-01-06,0.9795483030304704,0.9910027792340436,0.9560344652503768,0.9701756875664417,1.004494797226712,1.0019537064647928,0.9926983569335064,0.9722228591524248,0.9983817965867812,0.9913257661199368,0.9710687611094831,0.9720946695600704,0.9683323766104915,0.9920394681677986,0.968366380234177,1.0375706272077307,1.002349235074064,1.0,1.0278745713675266,0.9862760035441596,0.9290288177910245,0.9088174728074578,0.9930008767942415,0.9928027457981206,0.9984790630187401
2022-01-07,0.9756755815866314,0.9907843393717437,0.9456781444747601,0.9589472937300675,1.0003131074787426,0.9954440133352612,0.9973484530582636,0.9719051791046248,0.994000270752619,1.0093934783134082,0.9646395200426531,0.9659787628379051,0.9618253717058027,0.9965543763753011,0.973559987824668,1.033558203108585,1.0195771332058183,1.0086425765817324,1.0606508247883184,0.9974035720622656,0.894524032819211,0.8489464330059804,0.9858628638685526,0.9895552473313736,0.9982449418210325
2022-01-10,0.97446143799555,0.9866275494031455,0.94630058199737,0.9556185268249455,0.9859433144212718,0.9842416088334768,0.9920188150793883,0.9675354787157034,0.9786926030091414,1.0202704244943555,0.959079128576827,0.9604357135803852,0.9569668158297824,0.9995841066746437,0.9801699683549433,1.0242567567379532,1.0759592230683728,1.0005083494245246,1.049075754259336,0.987017860311328,0.9001927811659662,0.8196719279135571,0.9882882966191232,0.9892917599835371,0.9976593885903402
2022-01-11,0.9833373252627452,0.9914134819117499,0.9605158753472176,0.9657818631368376,0.9953111681473082,0.9950738264655633,0.9981612358618536,0.963165778326782,0.9883929186354564,1.019949109952846,0.9605560883427027,0.9608179984537651,0.9593960937677926,1.011643744037057,0.9938620837468324,1.0607331370627708,1.1018010329255858,1.0066089667620295,1.0517332688366474,1.0025964986850897,0.9198791956263025,0.8608838385903612,0.9948718385741235,0.9916614180818437,0.9980104202450475
2022-01-12,0.9859957684425961,0.9925342704894804,0.9643249688800692,0.958592084958885,1.0027669554160794,0.9993502071412844,1.0061957041504426,0.9817032023161981,0.9964380588006606,1.0484396146843682,0.9616856773798392,0.961773710637215,0.9603504321019736,1.0143171367901973,1.012747896783443,1.0744117796845776,1.2505872900983068,1.0071175283081584,1.0532096758365683,1.0333828470490287,0.9459940312502575,0.8965480669535824,0.9910607119119572,0.9918370011818989,0.9976593885903402
2022-01-13,0.9724102349523732,0.9877486060052468,0.9402012545395958,0.94980450719831,0.997771984552733,1.000677832700649,1.007821204698565,0.9722659185965874,0.9963248882638208,1.0496254323354708,0.9597741775100552,0.9604357135803852,0.9573136886892002,1.0108715131654984,1.0070821348616137,1.0627393491123438,1.1119811511543118,1.0015252603951783,1.0353156302065447,1.0200297082294172,0.9167734917152361,0.8635894947455683,0.9998615333558047,0.9949973467192219,0.998127831174894
2022-01-14,0.9728078567096433,0.9821152697772503,0.9460516536769763,0.9511359002025458,0.9897162324781084,0.991417979683062,1.0050364818664141,0.9598144071301107,0.9862344499004516,1.0476297409209552,0.9510859121068269,0.9520258533984727,0.9482039694167923,1.0079605318322014,1.0009443086626766,1.0937442863030735,1.109631916080248,1.01372660113099,1.0306502237363964,1.0051929266228241,0.9277108464125702,0.8799964742415173,0.9847542845635198,0.9881505825309316,0.9968403147293563
2022-01-17,0.9641939082461366,0.9748823194328747,0.9342760757473549,0.9367564504945906,0.9978412633034314,0.9945688654860512,1.0141235406440197,0.9669552760350331,0.9931484482955492,1.040528009833618,0.9460903920285066,0.9475343724654598,0.9439526235325789,1.0071288358295545,1.0125118196177738,1.1028633813842779,1.1158965927316429,1.0142349505555146,1.0378550971050293,1.0003709637572618,0.9094331268469467,0.8540228891306033,0.9778241831419913,0.9844202493219916,0.9960793457658796
2022-01-18,0.9555799597826299,0.9676493690884992,0.9225004978177336,0.9223770007866353,0.9884456710151035,0.9845093893239399,1.0077812584373464,0.9643523792942463,0.9829171103594213,1.0360059419274106,0.9410948719501865,0.943042891532447,0.9397012776483655,1.0062971398269076,1.024079330572871,1.1119824764654824,1.1221612693830376,1.0147432999800394,1.0450599704736623,0.9955490008916996,0.912125488027775,0.8411872329637129,0.9708940817204629,0.9806899161130515,0.9953183768024029
